customer_type;age;type_of_travel;class;flight_distanced;inflight_wifi_service;ease_of_online_booking;food_and_drink;online_boarding;seat_comfort;inflight_entertainment;on-board_service;leg_room_service;baggage_handling;checking_service;inflight_service;cleanliness;average_service_rating;satisfaction
1;45;1;2;2462;5;5;4;5;4;4;4;4;4;4;4;5;4,333333333;1
1;49;1;2;2735;0;0;4;1;2;1;1;1;1;5;1;5;1,833333333;1
0;25;1;0;395;2;2;4;2;4;4;4;3;4;3;3;4;3,25;0
1;38;1;2;239;3;3;2;5;5;4;4;4;4;5;4;3;3,833333333;1
1;75;1;2;3680;4;4;2;1;2;4;4;4;4;5;4;5;3,583333333;1
1;40;1;2;1608;5;5;3;4;4;5;5;5;5;3;5;4;4,416666667;1
0;30;1;2;896;3;3;2;3;2;2;4;2;5;4;4;2;3;0
0;22;1;0;762;5;5;2;5;2;2;4;2;4;3;5;2;3,416666667;1
1;51;1;2;3839;3;3;5;5;4;2;2;2;2;5;2;4;3,25;1
0;25;1;2;931;4;4;1;4;1;1;4;3;4;3;5;1;2,916666667;0
1;61;1;0;213;5;4;5;5;5;5;1;4;4;2;3;5;4;1
0;26;1;2;2475;4;4;4;2;2;5;3;3;4;2;5;2;3,333333333;0
1;43;1;2;767;2;2;5;4;5;4;4;4;4;4;4;5;3,916666667;1
1;14;0;0;641;4;4;4;4;4;4;3;3;4;4;5;4;3,916666667;0
1;60;1;0;212;2;4;2;2;2;2;3;2;3;3;2;2;2,416666667;0
1;45;1;0;347;4;3;4;4;4;4;4;1;4;4;5;4;3,75;1
1;52;0;2;1222;3;3;2;3;3;4;4;3;4;1;4;2;3;0
0;27;1;0;207;2;2;4;2;1;4;1;5;2;1;4;4;2,666666667;0
1;43;1;2;164;1;3;2;2;1;4;4;3;1;4;4;2;2,583333333;0
1;47;1;2;581;1;1;2;5;4;5;5;5;5;4;5;3;3,75;1
1;43;0;0;833;2;2;5;4;4;3;3;2;3;4;3;5;3,333333333;0
1;25;0;0;1947;3;3;3;3;3;3;3;5;3;3;4;3;3,25;0
1;54;1;2;2806;2;2;3;5;4;4;4;4;4;5;4;3;3,666666667;1
1;58;0;0;448;4;4;4;1;3;5;3;5;4;3;4;3;3,583333333;0
0;16;1;0;362;1;1;3;1;3;3;1;1;4;2;3;3;2,166666667;0
1;47;1;2;438;3;5;1;3;3;3;3;3;3;3;3;2;2,916666667;0
1;33;0;0;2475;3;4;3;4;3;3;5;2;5;3;4;3;3,5;0
0;23;1;0;372;2;2;2;2;1;2;3;4;3;3;3;2;2,416666667;0
1;54;0;0;162;3;3;3;5;4;3;3;3;3;3;3;4;3,333333333;0
1;51;1;2;192;0;0;5;2;3;5;5;3;3;4;5;2;3,083333333;1
1;59;1;2;351;1;1;5;5;4;4;4;4;4;3;4;5;3,666666667;1
1;58;1;0;1504;2;2;2;2;2;2;1;1;4;1;4;2;2,083333333;0
0;73;1;2;222;2;2;1;2;1;1;3;3;4;2;4;1;2,166666667;0
1;65;0;0;304;3;3;3;5;4;5;5;3;5;4;5;4;4,083333333;0
1;41;1;2;442;5;5;5;4;4;5;5;5;5;3;5;5;4,666666667;1
1;63;0;0;192;2;2;3;4;5;3;3;2;3;4;3;3;3,083333333;0
1;50;1;2;192;3;4;4;4;4;2;2;2;3;2;2;1;2,75;0
1;59;0;0;1299;1;1;4;1;4;4;3;4;4;3;5;4;3,166666667;0
0;8;1;0;1024;4;4;5;4;3;5;4;1;3;4;3;5;3,75;0
1;37;1;2;3022;1;5;5;4;4;3;3;4;3;4;3;3;3,5;1
1;42;0;0;2422;3;3;3;4;4;4;4;5;4;4;4;4;3,833333333;0
0;25;1;2;282;4;4;4;4;4;4;2;1;4;3;3;4;3,416666667;0
0;25;1;0;1235;2;2;2;2;2;2;3;1;5;5;5;2;2,75;0
0;17;1;0;933;1;1;3;1;3;3;1;5;2;1;1;3;2,083333333;0
1;38;1;1;1416;5;3;5;5;5;5;2;4;2;5;4;5;4,166666667;1
1;10;0;0;1532;3;3;4;3;4;4;4;3;4;4;5;4;3,75;0
1;60;1;2;814;2;4;5;5;4;5;5;5;5;3;5;3;4,25;1
0;51;1;2;484;1;1;4;1;4;4;4;4;4;5;4;4;3,333333333;0
1;52;1;0;345;4;4;4;4;4;4;5;3;4;1;3;4;3,666666667;1
0;11;1;0;999;2;2;4;2;4;4;3;5;5;3;4;4;3,5;0
1;47;1;2;3572;1;1;5;4;5;4;4;5;3;4;4;1;3,416666667;1
0;22;1;0;201;2;2;5;2;5;5;4;5;4;5;4;5;4;0
1;64;0;0;285;1;1;4;3;5;4;4;1;4;4;4;1;3;0
1;36;0;0;1035;3;3;1;3;1;1;5;5;4;4;4;1;2,916666667;0
1;31;1;2;2146;3;4;3;3;3;3;1;2;3;3;3;3;2,833333333;0
1;31;1;0;2599;0;0;3;0;3;3;5;1;5;2;5;3;2,5;1
0;43;1;0;300;1;1;2;1;2;2;2;2;4;4;4;2;2,25;0
1;35;1;0;813;4;4;4;4;4;4;4;1;2;3;2;4;3,333333333;0
1;43;1;2;247;2;2;4;5;4;4;4;4;4;4;4;4;3,75;1
1;48;1;2;3666;4;4;4;5;4;5;5;5;5;3;5;3;4,333333333;1
1;29;0;0;1050;5;5;4;5;4;4;4;5;4;3;5;4;4,333333333;1
1;47;0;1;201;2;2;1;2;1;1;1;1;4;3;4;1;1,916666667;0
1;50;1;2;2041;5;5;4;4;5;5;5;5;5;5;5;3;4,666666667;1
1;8;0;0;954;2;3;3;3;3;3;4;3;5;5;4;3;3,416666667;0
1;53;1;2;2390;4;4;2;4;4;5;5;5;5;4;5;5;4,333333333;1
1;49;0;0;147;1;0;5;0;5;5;5;1;3;2;2;5;2,833333333;0
0;37;1;2;507;4;4;5;4;5;5;5;2;4;5;5;5;4,416666667;1
1;25;1;0;925;4;4;4;4;1;4;3;4;3;3;3;4;3,416666667;0
0;38;1;1;83;1;2;5;2;5;5;1;4;5;5;1;5;3,416666667;0
1;67;1;2;3803;3;5;4;2;2;3;3;3;3;3;3;2;3;0
0;27;1;0;406;2;2;4;2;4;4;3;4;4;3;4;4;3,333333333;0
0;38;1;0;441;3;3;3;3;3;3;3;3;3;3;3;3;3;0
1;57;1;2;3216;5;5;4;5;4;4;4;4;4;3;4;4;4,166666667;1
1;32;0;0;351;3;3;4;3;4;4;4;3;4;5;4;4;3,75;0
1;42;1;2;550;4;5;5;4;4;4;4;4;4;3;4;2;3,916666667;0
0;24;1;2;1464;4;4;2;4;2;2;3;5;4;3;4;2;3,25;1
1;49;1;2;842;5;5;2;4;5;4;4;4;4;4;4;4;4,083333333;1
1;31;1;2;2589;5;5;3;3;3;3;5;3;4;5;4;3;3,833333333;1
1;18;1;2;296;1;5;1;1;1;1;4;5;3;1;4;1;2,333333333;0
1;56;1;2;2784;4;4;5;4;4;4;4;4;4;4;4;4;4,083333333;1
1;33;1;2;453;4;4;2;4;4;4;4;4;4;4;4;3;3,75;1
1;18;0;0;420;3;3;5;3;5;5;4;5;3;3;2;5;3,833333333;0
1;48;0;0;240;4;4;2;4;4;2;1;3;2;3;3;2;2,833333333;0
0;25;1;0;475;2;2;3;2;4;3;1;2;3;3;3;3;2,583333333;0
0;25;1;0;136;2;3;3;3;3;3;3;3;4;2;5;3;3,083333333;0
1;57;1;0;297;2;5;3;2;3;3;2;5;4;1;3;3;3;0
1;61;1;2;231;0;0;1;1;1;5;5;5;5;2;5;2;2,666666667;1
1;45;1;2;2616;3;3;2;4;4;3;3;3;3;1;3;3;2,916666667;0
1;59;1;2;2824;4;4;2;5;5;4;4;4;4;3;4;3;3,833333333;1
1;63;0;2;102;4;4;3;3;5;2;2;4;2;1;2;4;3;0
1;48;1;2;689;3;2;2;3;3;3;3;3;3;4;3;2;2,833333333;0
1;53;1;2;2853;3;5;5;4;5;5;5;5;5;4;5;3;4,5;1
1;23;0;0;1144;3;3;5;3;5;5;2;4;4;4;2;5;3,75;0
1;36;1;2;1625;2;1;2;2;3;2;2;1;2;1;2;4;2;0
1;35;1;2;2254;3;3;1;3;4;3;3;3;3;2;3;4;2,916666667;0
0;26;1;2;469;0;0;1;0;1;1;3;2;4;5;5;1;1,916666667;1
1;57;1;2;113;4;2;2;3;4;1;1;1;4;1;1;1;2,083333333;0
0;26;1;2;1205;4;4;1;4;1;1;4;4;5;4;5;1;3,166666667;1
1;48;0;0;214;3;3;2;5;5;3;3;3;3;5;3;3;3,416666667;0
1;9;0;0;280;2;2;2;2;2;2;4;3;5;5;2;2;2,75;0
1;53;1;2;1770;0;0;4;5;5;2;2;2;2;5;2;4;2,75;1
1;29;0;0;651;2;2;1;2;1;1;5;3;4;4;4;1;2,5;0
0;17;1;0;802;4;4;4;4;4;4;4;5;5;4;5;4;4,25;1
1;43;1;2;1389;1;1;4;4;4;5;5;5;5;4;5;4;3,916666667;1
0;30;1;0;190;1;1;4;1;4;4;4;5;1;5;4;4;3,166666667;0
1;47;1;0;1237;4;5;2;2;2;4;4;4;4;1;4;1;3,083333333;1
1;33;1;2;2654;1;1;5;5;5;5;4;1;2;1;2;5;3,083333333;1
1;35;1;2;2422;5;5;2;5;4;5;5;5;5;5;5;5;4,666666667;1
0;27;1;2;1280;4;4;4;4;4;4;5;4;3;5;4;4;4,083333333;1
1;28;1;2;1910;4;4;3;4;3;3;5;3;3;5;5;3;3,75;1
1;41;0;0;1172;3;3;1;3;1;1;4;4;3;4;4;1;2,666666667;0
1;60;1;2;2130;5;5;4;5;5;4;4;4;4;5;4;3;4,333333333;1
1;31;0;0;725;5;5;2;5;2;2;4;3;3;5;2;2;3,333333333;1
1;44;0;2;1562;3;3;4;4;4;2;2;3;2;3;2;3;2,916666667;0
1;38;1;2;3890;1;1;2;1;4;4;4;4;4;1;4;1;2,583333333;1
1;60;1;2;2386;0;0;5;5;4;5;5;4;4;4;5;5;3,833333333;1
1;21;1;0;2475;3;4;3;3;1;3;2;1;2;1;3;3;2,416666667;0
1;43;1;2;3331;1;1;3;5;4;4;4;4;4;4;4;3;3,416666667;1
1;61;0;0;563;2;1;2;1;5;2;3;4;5;4;4;2;2,916666667;0
1;61;0;0;1438;2;2;3;5;5;4;4;2;4;5;4;4;3,666666667;0
0;15;1;0;782;3;3;3;3;4;3;2;4;2;2;5;3;3,083333333;0
1;43;1;2;1635;5;5;2;4;5;5;5;5;5;5;5;3;4,5;1
0;24;1;0;531;3;3;4;3;4;4;1;3;1;4;1;4;2,916666667;0
1;49;1;2;1897;1;4;2;2;2;3;4;5;5;2;5;2;3,083333333;1
1;62;0;0;507;3;3;5;4;4;3;3;3;3;3;3;2;3,25;0
1;57;0;0;867;2;2;3;2;3;3;3;4;4;3;5;3;3,083333333;0
1;55;1;2;302;0;0;2;4;4;1;1;1;1;4;1;3;1,833333333;1
1;40;1;2;2937;5;5;3;5;4;4;4;4;4;5;4;4;4,25;1
1;59;1;2;1574;4;4;4;5;5;3;3;3;3;5;3;5;3,916666667;1
1;32;1;0;236;0;0;3;0;3;3;4;1;3;1;4;3;2,083333333;1
1;46;0;0;2288;3;3;2;4;3;5;5;3;5;3;5;4;3,75;0
1;46;1;2;956;4;4;2;4;3;3;3;4;3;2;3;1;3;1
1;33;1;2;2466;3;3;4;4;4;3;2;4;5;4;2;4;3,5;1
0;22;1;0;462;1;1;5;1;2;5;3;4;4;3;5;5;3,25;0
1;46;0;0;373;3;3;4;3;4;4;5;4;1;3;1;4;3,25;0
1;38;1;2;86;4;4;1;3;4;5;5;5;5;2;5;4;3,916666667;1
0;21;1;0;204;4;4;5;4;5;5;1;2;4;2;1;5;3,5;1
1;51;1;2;2357;3;3;2;2;2;4;2;4;4;2;4;2;2,833333333;1
1;52;1;2;812;2;2;5;4;5;5;5;5;5;3;5;4;4,166666667;1
1;42;0;2;460;4;4;3;4;4;3;3;4;3;4;3;3;3,5;0
1;36;1;2;2836;3;3;2;5;3;5;5;5;5;4;5;4;4,083333333;1
1;42;1;2;651;1;5;3;3;3;1;1;1;1;1;1;1;1,833333333;0
0;34;1;2;2422;3;3;5;3;5;5;5;2;4;4;4;5;4;0
0;43;1;2;1067;5;5;3;5;3;3;4;2;5;5;5;3;4;1
1;51;0;0;2125;3;3;3;1;1;3;3;3;4;2;3;2;2,583333333;0
1;15;0;0;333;3;3;4;3;5;4;4;3;4;4;4;4;3,75;0
1;40;1;2;2565;3;3;4;4;4;4;4;4;4;5;4;3;3,833333333;1
1;34;0;0;522;3;3;3;3;4;3;5;3;5;4;4;3;3,583333333;0
1;70;0;0;650;3;3;4;3;4;4;2;5;4;4;4;4;3,666666667;0
1;47;1;2;333;0;0;2;4;4;2;2;2;2;5;2;4;2,416666667;1
1;37;0;0;640;4;4;3;4;3;3;5;5;5;5;5;3;4,083333333;1
0;26;1;0;1379;3;2;5;3;5;5;3;4;3;3;4;5;3,75;0
1;64;0;0;507;3;3;3;1;1;5;4;4;5;1;3;1;2,833333333;0
1;43;1;2;2997;4;4;4;4;4;4;4;4;4;5;4;4;4,083333333;1
1;22;1;2;2498;4;4;5;5;5;5;4;2;4;3;5;5;4,25;1
1;35;1;0;927;4;3;4;4;4;4;3;1;5;1;4;4;3,416666667;1
1;34;0;0;395;2;2;3;2;3;3;3;5;2;5;2;3;2,916666667;0
1;56;1;2;1849;1;1;5;4;4;4;4;4;4;3;4;5;3,583333333;1
1;35;1;2;3715;3;4;3;3;3;3;4;4;3;3;1;3;3,083333333;0
1;57;1;1;429;4;2;4;4;4;4;4;4;2;3;4;4;3,583333333;1
1;53;1;0;1189;4;2;4;4;4;4;1;2;3;3;3;4;3,166666667;0
1;78;1;0;192;1;2;1;3;2;1;1;1;1;1;1;2;1,416666667;0
1;28;0;1;2845;4;4;1;4;1;1;4;5;3;4;4;1;3;0
1;58;1;0;455;5;3;3;5;3;3;5;5;5;4;2;3;3,833333333;1
1;43;1;2;3647;4;2;2;3;4;4;4;4;4;3;4;2;3,333333333;0
1;35;1;0;1179;4;5;4;4;4;4;2;4;5;5;1;4;3,833333333;1
1;68;0;0;657;2;2;3;2;2;3;3;2;3;2;3;4;2,583333333;0
1;32;1;2;143;2;2;5;5;4;5;3;5;4;4;3;5;3,916666667;1
1;35;1;2;3272;3;1;4;3;3;3;3;3;3;3;3;3;2,916666667;0
1;19;0;0;774;5;5;1;5;1;1;3;3;3;2;3;1;2,75;1
0;39;1;2;213;4;4;4;4;4;4;3;2;4;4;4;4;3,75;1
1;40;1;2;3801;2;4;2;4;4;2;2;2;2;4;2;4;2,833333333;0
1;35;1;2;368;1;1;4;5;5;4;4;4;4;5;4;3;3,666666667;1
1;29;1;2;541;2;2;2;2;2;2;5;3;4;5;4;2;2,916666667;1
1;58;1;2;3423;1;1;4;4;4;5;5;5;5;4;5;5;4;1
1;54;0;0;1053;2;2;4;5;5;3;3;2;3;4;3;4;3,333333333;0
1;60;1;0;594;2;4;2;2;2;2;4;4;3;1;3;2;2,583333333;0
1;26;0;0;148;1;1;5;1;1;5;4;2;4;3;4;5;3;0
1;40;1;2;237;2;2;5;5;4;4;4;4;4;5;4;3;3,833333333;1
0;40;1;0;712;1;1;3;1;3;3;2;3;3;3;3;3;2,416666667;0
1;56;1;2;1851;1;5;3;5;4;5;5;5;5;5;5;3;4,25;1
1;25;0;2;1075;3;2;5;2;5;5;4;5;4;5;5;5;4,166666667;0
1;60;0;1;196;2;2;4;4;5;3;3;2;3;3;3;4;3,166666667;0
1;38;1;2;1185;4;4;2;3;4;5;5;5;5;1;5;2;3,75;1
1;27;1;2;1136;3;3;5;5;5;5;3;4;4;5;4;5;4,25;1
1;36;1;2;862;4;4;5;5;3;4;4;5;4;1;4;4;3,916666667;1
0;9;1;0;1375;2;2;1;2;1;1;2;2;2;1;3;1;1,666666667;0
1;48;1;2;2880;4;5;2;5;5;5;5;5;5;5;5;3;4,5;1
1;68;0;0;397;3;2;3;4;4;3;3;2;3;4;3;3;3,083333333;0
1;20;1;2;212;5;5;5;5;3;5;4;4;4;1;1;5;3,916666667;1
1;53;1;0;563;2;4;2;2;2;2;5;4;4;5;4;2;3,166666667;1
0;28;1;2;1177;0;0;4;0;4;4;3;2;4;3;5;4;2,75;1
1;57;1;0;727;2;3;3;3;3;2;2;2;2;1;2;2;2,25;0
1;70;1;1;907;3;2;3;3;3;3;2;1;3;1;4;3;2,583333333;0
1;50;1;2;2034;4;4;2;5;4;4;4;4;4;4;4;3;3,833333333;1
1;57;1;2;3653;4;5;4;5;5;2;2;2;2;4;2;3;3,333333333;1
1;70;0;0;611;4;5;2;5;1;2;1;1;4;5;2;2;2,833333333;0
0;16;1;0;874;2;2;1;2;3;1;3;4;4;2;4;1;2,416666667;0
1;44;1;2;3790;5;5;5;5;5;3;3;3;3;4;3;5;4,083333333;1
1;8;1;2;2660;3;2;3;3;3;3;1;3;4;3;3;3;2,833333333;0
0;20;1;0;483;0;1;5;1;5;5;3;4;4;4;4;5;3,416666667;1
1;29;0;0;404;1;1;2;1;2;2;1;4;3;4;2;2;2,083333333;0
1;47;1;2;140;2;4;3;2;3;3;3;4;2;2;3;4;2,916666667;0
0;18;1;2;667;5;5;1;5;1;1;4;4;5;4;4;1;3,333333333;1
1;57;0;1;413;1;1;3;1;3;3;3;4;4;3;4;3;2,75;0
1;51;1;2;599;3;2;2;3;3;3;3;3;3;4;3;3;2,916666667;0
1;48;0;0;782;4;4;5;4;5;5;4;5;5;4;4;5;4,5;1
1;38;0;0;1068;2;1;2;1;2;2;5;2;5;3;4;2;2,583333333;0
0;27;1;2;1276;0;0;2;0;3;2;3;4;4;5;5;2;2,5;1
1;28;1;2;2218;3;3;4;4;4;4;3;5;4;5;5;4;4;1
0;23;1;0;426;2;3;4;3;4;4;5;4;4;3;4;4;3,666666667;0
1;31;1;2;3709;5;5;2;2;2;2;4;4;4;4;4;2;3,333333333;1
1;53;0;0;224;3;3;1;2;4;2;2;3;1;2;2;3;2,333333333;0
0;35;1;2;1005;2;2;2;2;2;2;2;1;4;3;4;2;2,333333333;0
1;40;0;1;200;5;0;1;0;1;1;4;5;3;3;3;1;2,25;1
0;11;1;0;689;4;4;2;4;2;2;4;2;3;4;3;2;3;0
1;60;0;0;1107;3;3;5;3;5;5;4;5;5;5;4;5;4,333333333;0
1;24;0;2;1262;2;2;2;2;3;2;3;5;3;5;4;2;2,916666667;0
1;43;0;0;780;1;1;5;4;4;1;1;1;1;3;1;4;2,25;0
1;40;1;2;1678;1;1;4;3;4;4;4;4;4;5;4;5;3,583333333;1
0;37;1;2;491;5;4;3;4;3;3;5;4;4;5;5;3;4;1
1;30;0;0;1986;2;2;2;2;2;2;4;1;2;2;2;2;2,083333333;0
1;46;1;2;1650;3;5;3;4;3;3;3;3;3;4;3;3;3,333333333;0
1;27;0;0;337;1;1;1;1;1;1;4;5;4;3;4;1;2,25;0
1;31;0;0;628;2;2;4;2;4;4;4;3;5;3;5;4;3,5;0
1;35;1;2;3503;4;4;2;4;5;5;5;5;5;4;5;4;4,333333333;1
1;49;0;0;236;5;0;1;0;1;1;1;3;2;3;2;1;1,666666667;1
1;27;0;0;295;1;1;3;1;3;3;4;5;5;3;4;3;3;0
1;38;0;0;558;2;2;3;2;3;3;5;2;5;5;5;3;3,333333333;0
1;57;0;0;1005;1;1;5;1;5;5;5;5;5;3;5;5;3,833333333;0
1;30;0;0;354;4;4;5;4;5;5;4;4;2;3;3;5;4;0
1;50;1;2;235;0;0;5;5;5;2;2;2;2;4;2;5;2,833333333;1
1;60;1;0;351;5;5;4;5;4;5;5;5;5;5;5;5;4,833333333;1
1;54;1;2;2414;4;4;4;5;4;5;5;5;5;5;5;3;4,5;1
1;45;1;2;2610;4;4;4;4;4;1;1;2;1;4;1;4;2,833333333;1
1;25;1;2;3056;3;5;3;3;3;3;3;4;3;2;4;3;3,25;0
1;53;1;2;2475;1;1;4;3;4;3;3;4;3;5;3;3;3,083333333;1
1;51;1;2;2548;5;5;2;4;4;4;4;4;4;5;4;5;4,166666667;1
1;59;1;2;3994;0;0;2;2;3;5;4;5;5;3;3;3;2,916666667;1
1;35;1;2;1670;1;1;5;5;5;5;5;5;5;3;5;3;4;1
1;53;1;2;1624;5;5;4;4;5;5;5;5;5;5;5;3;4,666666667;1
0;25;1;0;1319;5;5;5;5;5;5;3;4;2;5;1;5;4,166666667;1
1;34;1;0;363;5;1;5;5;5;5;1;3;1;3;4;5;3,583333333;1
1;46;1;2;2016;4;1;3;4;4;4;4;4;4;3;4;2;3,416666667;0
1;12;0;0;2475;3;3;3;5;4;3;3;4;4;4;4;4;3,666666667;0
1;28;1;2;3308;2;2;4;4;4;4;4;3;5;5;4;4;3,75;1
1;57;0;0;406;3;3;4;4;4;5;5;3;5;1;5;4;3,833333333;0
0;39;1;2;402;1;1;3;1;3;3;5;3;4;4;5;3;3;0
0;37;1;2;602;2;2;1;2;1;1;3;2;5;3;5;1;2,333333333;0
1;38;1;1;266;4;5;4;4;4;4;3;4;5;4;5;4;4,166666667;1
1;42;1;2;1276;5;5;2;5;5;3;3;3;3;3;3;4;3,666666667;1
1;21;1;2;867;4;2;4;3;4;4;4;3;2;1;2;4;3,083333333;0
1;36;1;2;3615;4;2;3;5;5;4;4;4;4;4;4;5;4;1
1;41;1;1;305;5;4;5;5;5;5;2;5;4;3;4;5;4,333333333;1
1;31;1;2;1105;4;4;4;4;4;4;3;3;5;4;4;4;3,916666667;1
1;57;0;0;212;3;3;2;3;2;2;5;3;4;4;5;2;3,166666667;0
1;43;1;0;135;3;5;4;4;4;3;3;3;3;3;3;1;3,25;0
1;54;1;2;599;4;4;2;4;5;5;5;5;5;5;5;3;4,333333333;1
1;46;1;0;413;5;4;5;5;5;5;1;5;3;4;3;5;4,166666667;1
1;47;1;2;3880;5;5;3;4;5;5;5;4;5;5;5;4;4,583333333;1
1;60;1;1;861;3;4;3;3;3;3;1;3;4;3;2;3;2,916666667;0
1;25;0;0;948;1;1;5;1;5;5;3;3;3;2;4;5;3,166666667;0
1;60;1;2;397;2;2;2;5;5;3;3;3;3;3;3;4;3,166666667;1
1;39;1;2;2058;1;1;3;5;3;4;4;4;4;4;4;1;3,166666667;1
1;35;1;1;566;1;3;1;1;1;1;4;2;3;1;4;1;1,916666667;0
0;35;1;2;409;2;2;4;2;4;4;4;3;4;5;5;4;3,583333333;0
1;31;1;2;3927;1;1;5;5;5;5;2;2;2;4;3;5;3,333333333;1
1;40;0;0;860;1;1;2;1;2;2;4;3;4;4;4;2;2,5;0
0;12;1;2;611;5;5;5;5;5;4;5;5;5;5;5;5;4,916666667;1
1;60;1;2;907;2;3;4;3;3;2;2;1;2;1;2;4;2,416666667;0
1;45;1;0;432;3;3;3;3;3;3;1;1;3;3;4;3;2,75;1
1;54;1;2;2409;1;1;2;5;5;5;5;5;5;5;5;5;4,083333333;1
1;16;0;0;696;3;3;1;3;1;1;3;5;5;3;5;1;2,833333333;0
1;34;0;0;164;2;2;1;2;1;1;3;4;4;5;4;1;2,5;0
1;47;0;0;657;4;4;5;3;4;2;2;4;2;4;2;1;3,083333333;0
1;67;0;1;134;2;2;1;2;1;1;4;5;2;3;4;1;2,333333333;0
1;43;1;2;3815;2;2;3;5;5;4;4;4;4;4;4;4;3,75;1
1;55;1;2;3071;1;4;2;3;3;2;2;2;1;3;2;2;2,25;0
1;43;1;0;436;5;4;2;4;2;5;5;5;5;3;5;5;4,166666667;1
1;52;1;2;2922;1;1;4;5;4;4;4;4;4;4;4;4;3,583333333;1
1;35;0;1;1325;2;2;1;2;1;1;3;5;4;4;4;1;2,5;0
0;29;1;0;577;3;3;1;3;1;1;4;4;3;1;4;1;2,416666667;0
1;17;0;0;1050;2;2;2;2;2;2;1;4;5;1;3;2;2,333333333;0
1;35;1;0;808;5;3;5;5;5;5;2;2;4;5;2;5;4;1
1;40;1;2;3215;5;5;2;4;5;4;4;4;4;3;4;5;4,083333333;1
1;62;1;0;472;5;5;2;1;4;5;5;5;5;1;5;4;3,916666667;1
0;47;1;0;139;4;4;4;4;4;4;4;2;4;3;1;4;3,5;1
1;22;0;0;573;2;2;4;2;4;4;4;3;5;5;5;4;3,666666667;0
1;37;0;0;280;2;2;3;2;3;3;4;1;4;3;4;3;2,833333333;0
1;70;0;0;602;1;1;2;1;2;2;5;2;4;4;4;2;2,5;0
1;31;1;0;1208;4;3;4;4;4;4;1;3;1;5;2;4;3,25;1
1;55;1;2;2254;4;5;3;5;4;4;4;4;4;4;4;3;4;1
1;59;1;2;3771;3;3;5;4;5;5;5;5;5;4;5;5;4,5;1
0;21;1;0;937;2;2;3;2;1;3;4;5;4;4;3;3;3;0
1;29;1;2;1482;2;2;5;5;5;5;4;3;4;5;5;5;4,166666667;1
1;58;1;1;251;4;5;5;4;5;5;2;2;4;1;4;5;3,833333333;0
1;32;0;2;701;1;1;2;1;2;2;1;1;2;4;1;2;1,666666667;0
0;22;1;0;421;4;4;2;4;2;2;2;4;3;1;1;2;2,583333333;0
1;36;1;1;387;4;2;4;4;4;4;5;4;3;4;1;4;3,583333333;1
1;54;1;2;1711;3;3;5;5;4;5;5;5;5;4;5;5;4,5;1
0;36;1;2;331;2;2;3;2;3;3;5;3;4;3;5;3;3,166666667;0
1;33;1;2;1744;1;2;2;3;4;1;1;1;1;2;1;3;1,833333333;0
1;45;0;2;280;3;3;3;4;4;5;5;3;5;5;5;5;4,166666667;0
1;42;1;2;3358;3;1;2;5;4;5;5;5;5;4;5;4;4;1
1;51;1;2;2692;5;5;2;5;4;3;3;3;3;3;3;3;3,5;1
1;32;1;0;1721;5;4;5;5;5;5;5;2;2;3;4;5;4,166666667;1
1;7;0;0;802;1;1;5;1;5;5;2;4;3;1;4;5;3,083333333;0
1;75;1;2;308;0;0;5;4;5;3;3;3;5;5;3;3;3,25;1
0;12;1;0;577;3;3;2;3;2;2;4;4;4;2;4;2;2,916666667;0
1;39;1;2;2142;2;2;5;5;4;5;5;5;5;3;5;3;4,083333333;1
1;39;1;0;144;4;2;4;4;4;4;2;1;2;3;1;4;2,916666667;1
1;46;1;2;391;1;1;4;5;4;4;4;4;4;3;4;4;3,5;1
1;55;1;2;3769;5;5;3;4;5;4;4;4;5;5;4;4;4,333333333;1
1;28;0;1;2218;4;4;1;4;1;1;3;3;4;2;4;1;2,666666667;0
1;28;1;2;1910;1;1;4;4;4;4;1;1;3;4;5;4;3;1
1;30;1;2;1770;4;4;2;2;2;2;2;2;4;3;3;2;2,666666667;1
1;48;0;0;331;3;3;1;3;1;1;5;5;1;4;2;1;2,5;0
0;20;1;0;853;1;1;5;1;5;5;3;5;3;4;4;5;3,5;0
1;26;1;2;2255;2;3;2;2;2;2;4;5;1;4;2;2;2,583333333;0
1;57;0;1;1547;1;1;4;4;5;2;2;1;2;5;2;5;2,833333333;0
1;70;0;2;654;4;5;2;3;3;1;1;5;1;3;1;3;2,666666667;0
1;47;1;2;2422;1;2;1;1;1;4;5;3;3;1;3;1;2,166666667;0
0;21;1;2;1065;3;3;5;3;5;5;4;1;4;1;3;5;3,5;0
1;44;1;0;2475;4;3;2;4;3;4;4;4;4;2;4;2;3,333333333;0
0;43;1;0;134;3;3;1;3;1;1;4;4;3;4;4;1;2,666666667;0
1;39;1;2;3361;5;5;1;5;2;3;3;3;3;4;3;5;3,5;1
1;66;0;1;951;3;3;4;3;4;4;3;4;3;4;2;4;3,416666667;0
1;64;0;0;448;3;3;5;5;5;5;5;3;5;4;5;4;4,333333333;0
1;44;0;0;1444;3;3;4;1;2;3;3;3;3;5;3;5;3,166666667;0
0;34;1;2;2075;2;2;2;2;2;2;3;3;5;4;5;2;2,833333333;0
1;59;0;0;577;4;4;3;4;3;3;3;1;2;3;3;3;3;0
1;58;1;2;2846;3;3;5;5;5;4;3;3;4;5;5;5;4,166666667;1
1;40;1;2;3106;4;4;4;5;4;4;4;4;4;5;4;3;4,083333333;1
